text,label
hi i hope ray is ok please give him our love and hope he returns soon hope its not too bad,2
listening to music texting umm msn lol bit bored lol garth brooks wooo i love him hehe 3,2
making a twitter account,1
theres a 1000 yous theres only 1 of me,1
coming to the end of a looooong day good new is i got everything done bad news i gotta wake up 445am tomorrow for work,1
ohh right but it turned her curve into a right angle i just like her better curvey thanks for letting me know though,2
had the best italian meal ever last night twas godly i thinks we may get our kitty cat today,2
i should go shower but ffaf is distraaaaacting,0
welcome aboard to 5 new followers thanks im honored,2
hank thompson the big one got away hmm how old do you have to be to remember this,1
traffic jams are rubbish anyone know whats going on on the a48 between cowbridge and cardiff were stuck both directions,1
im hard core you just dont know it,1
this is what i am drinking instead of beer airport is out of beer at least it is carbonated,1
same to you,1
gonna read a story bout adam lambert online then bed nighty night,1
oh noes melted ice cream do not want,0
just came back from watching terminator salvation cathay its soso only not so much action but i feel sorry for marcus though,0
happy birthday amber hope its a great oneand youre far away from thirtyshhhyoure making us 29ers feel sad,1
what a bad day,0
my head hurts so bad i could scream,0
boooo animal collective is already sold out guess ill be missing that show,0
who knows maybe someday youll come home and find gasp dinner in your fridge,1
living my life,1
im hear ya dude i cant either,1
i want another shake from ritasbadly,0
square b she is sad because she wasnt there and now shes well square crocheted bee with poly fibe,0
ashley tisdale love the shades girl,1
buying my first mac,1
mothers day has been good for me,2
i dont have the app that does it,1
i dont think im very well just in time for the weekend,0
always be your self and thing will go on without no problem and do you even try hard to be your self just be and smile,2
many thanks,2
i dont know how to send it to you anna let me think for a bit and i will find some way to do it,1
feeling like in 16 again watching twilight enjoying it,2
new guitar hero metallica guitar is already broken fail,0
vegetable me 2,1
up way way way to early this amthanks benson,2
i have a license and a carat least for now,1
yeah real hard but i know youll get by with it smile,1
i could have got you some from work and not paid more than r20 per 2l,1
working from home today my back is killing me doctor and then physio after later today,0
make sure you call yur mother tell her how much you love her tell her i love her for bringin you into the world,2
watching the kids eating an ice cream,1
shopping grandparents dinner with the bf woop,1
justwatched the most depressing episode of jon kate everi actually almost cried,0
ahhh i dont care i love this movie in all its cheesyness,2
i wish i was still in my jams,2
nice action shot i miss working a pole,1
rain oh well its still friday,1
oh a really good 1 dude thx added,2
and this is what happens when swine flu gets to all of us,1
really good concepts at mozconcept i really love to send something mine but no time,2
on the way to malaysiano internet access to twit,0
all the photos niceeeee,2
going to program now havent programmed for a long time now,0
ahhh yay im getting into it knockin a lot out,2
starting phase 1 of operation be productive pack clothes cant find pink tank top oh no,0
ill try that thanks,2
my paycheck was nothing but a piece of paper,1
girl i am buying posting your pressie tomorrow but i have no clue what to get you so im sorry if you hate it,0
star treeeeek only one hot guy there and i get to watch him do his hot stuff woo,2
i was just asked by a suit where i was heading to i didnt think i looked that much like a,0
whos going out tonight i want to go out,1
i reckon i could live of yogurt for a week if i had a good selection of flavors,2
this is great i just found out that its star wars day may the 4th be with you have you hugged your ewok today,2
youre absolutely welcome i love you too and am happy i was able to help make that moment happen,2
just spent the last two hours playing l4d with babe had hella fun i love him 3,2
such a terrible day only six now,0
we cant come toniiiite arggh i want to tho have fun for uss well def see u 2morrow nite tho,2
hehe i will never thorw out these shoes im listening to varsity fanclub surprise surprise sway sway baby is awesome,2
yes i do because he is going to the marines to protect serve and leaving me,1
rumbo a bachilleres,1
the tummy monster hates me,0
i think i left my conference feedback sheet in my bag oops just say excellent for everything found out about it from you,2
just changed my car tires cost me a bomb,0
yes my dear v,1
i didnt win but i will continue to try keep giving away those fabulous watches cant wait to win1,2
new project work,1
kill me now im so sick n its friday night,0
it took me months to understand your avatar,1
stoppped following ama i really need a clean break on another note kate is being super nice right now off to work,2
done with the photo album as im a good person so i make it quite private for now pity you ben haha,2
i dont like the dentistthey make my gums hurt,0
why am i completing facebook quizzes at this time of the morning especially a friday morning,1
i was kinda hoping this time it was going to be differnt its not it just sucks,0
benson the macarena never looked so good loved the aaaaiieee squeak exclamation,2
less than 24 hrs until graduation going out tonight to celebrate,1
i dont wanna go to work,0
going to bed cuz i have to get up at like seven thirty or something tomorrow today was actually not that bad of a day,2
heres the link ill be talking to you on hereeeeee about it during the movie x,1
is still awake at 5am but for way better reasons a fantastic night with fantastic people and fantastic food,2
is super stressed,0
finally eating unagi ive been saving up for a while udon agh i just realized the band playing at bear garden today is one i like,2
